OTU,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF500_s1_r1,ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF100_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF90_s1_r1,ARMS_Crete_1HERP_20200903_20210122_SF_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF500_s1_r1,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1,Classification,TAXON:NCBI_TAX_ID
ASV_496:d09287c1aa7f0d63b225a97d915e21b8cf86da03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditidag;Rhabditidae;Caenorhabditis;Caenorhabditis,Caenorhabditis:6237
ASV_497:d206504b848815597f80865589393f0d9b8c7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpionesg;Bothriuridae;Thestylus;Thestylus,Thestylus:259478
ASV_498:d375f9a2890e74f532a9f8e9b2fd0976333f6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodidag;Paramoebidae;Cunea;Cunea,Cunea:1654807
ASV_499:d4c6fd2762237e66839b7e4c51121a1d4725f08c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulalesg;Russulaceae;Lactarius,Lactarius:210571\n34444
ASV_500:d5ad3452d03ba6ea04857442fe74c93e54309595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_501:d674baeb952b8a76f29db5630a118415e8001825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinalesg;Taphrinaceae;Taphrina;Taphrina,Taphrina:5010
ASV_502:d7d88532663ba4c4c51ea22ddaf65afa1a554fe0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemipterag;Cicadidae;Mogannia;Mogannia,Mogannia:130539
ASV_503:d87fbf82d9a800cb3db39dcecdef67a1d8978bf6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Tribonematales;Xanthophyceae,Xanthophyceae:2833
ASV_504:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Pycnococcaceae;Pycnococcaceaeg;Pycnococcaceae;Pycnococcus;Pycnococcus,Pycnococcus:41879
ASV_505:d9f516ee2b9acc57d3ea5632062089e1bb686255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Euglenozoa;Diplonemea;Diplonemeag;Diplonemidae;Sulcionema;Sulcionema,Sulcionema:2603951
ASV_506:dbb12b989c1ca27f7ec20d8ddac2825cd2943ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecatag;Campanulariidae;Campanularia;Campanularia,Campanularia:314506
ASV_507:dd52b0df230acf1a79239e0141dcd49488d71536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpionesg;Diplocentridae;Diplocentrus;Diplocentrus,Diplocentrus:259453
ASV_508:dde73ed2557adeb3f6923faf51815deb2091a375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculalesg;Amphipleuraceae;Frustulia;Frustulia,Frustulia:431357
ASV_509:de08cdb0f703f522c093e08137b9e8b928b2990f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Discosea;Longamoebia;Longamoebiag;Acanthamoebidae;Acanthamoeba;Acanthamoeba,Acanthamoeba:5754
ASV_510:df8c1e722caecdbfd9f0dac536ef27d6a0d0d869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladialesg;Blastocladiaceae;Blastocladiella;Blastocladiella,Blastocladiella:4807
ASV_511:dfc235d5c9031e602c2eae22d4aec897ae357603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Porifera;Homoscleromorpha;Homosclerophoridag;Oscarellidae;Oscarella;Oscarella,Oscarella:121493
ASV_512:dffaf63359575488eb3c9682e45fa9ba59377da5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_513:e25ece8070ab1cbaf892c874cabd756b923505ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformesg;Psoroptidae;Chorioptes;Chorioptes,Chorioptes:94638
ASV_514:e26104d8a38a488033725f652a7ab0e1dc0a0ad2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinalesg;Taphrinaceae;Taphrina;Taphrina,Taphrina:5010
ASV_515:e28dc9617a4c87897e9e35b48a5c2b24a0382349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricalesg;Amanitaceae;Amanita;Amanita,Amanita:41955
ASV_516:e2d0ec198d9b5cabcab97a5357e630c77bb0b726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporidag;Haemoproteidae;Haemoproteus;Haemoproteus,Haemoproteus:77521
ASV_517:e2f7ecfb837401c2fc2b22aaf7a342bea054864c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae,Phaeophyceae:2870
ASV_518:e48ebcaf11849241019adc8ee04356064cbe2d3f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramialesg;Delesseriaceae;Membranoptera;Membranoptera,Membranoptera:158697
ASV_519:e520e0d58d5232fa244ebf720f44a3ffee250fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Capitellidag;Capitellidae;Capitella;Capitella,Capitella:51293
ASV_520:e61f924d0cfcbc80eee56de197b82a2c09579432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecatag;Campanulariidae;Campanularia;Campanularia,Campanularia:314506
ASV_521:e677431e0b4eed7c019cf5ced53f287363e8ea99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Arthoniomycetes;Arthonialesg;Arthoniaceae;Arthothelium;Arthothelium,Arthothelium:92838
ASV_522:e6d6939fd11494722e839b923ea6a22344d23cb9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatidag;Tetrahymenidae;Tetrahymena;Tetrahymena,Tetrahymena:5890
ASV_523:e723d91edeb2433a7a248f702c4fcaf5cd47600e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessiliag;Balanidae;Balanus;Balanus,Balanus:6677
ASV_524:e771a4287cdbcbe3dcbc4b5ade7b738242001e57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae,Phaeophyceae:2870
ASV_525:e7a31f60b1056aad72f9036fbe858c75188a2f19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_526:e7f0da315300a08c79931078091a3587d3fdea91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadalesg;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas,Chlamydomonas:3052
ASV_527:e91d4e85ffdd0542d06d2e9a84b9dab446c6c3bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Fucales;Phaeophyceae,Phaeophyceae:2870
ASV_528:e96d936b48d30501e1526fc0b1f1fcad956405f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Alismatalesg;Hydrocharitaceae;Halophila;Halophila,Halophila:2924856\n55458
ASV_529:eb1d9dea1bb823b42de061a31e007f2e28a1c243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Arthropoda;Insecta;Hymenopterag;Tenthredinidae;Colochela;Colochela,Colochela:1810849
ASV_530:eb4788fcbe1b58ec66c8048087158760fc2e2d5c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae,Phaeophyceae:2870
ASV_531:eb5530f6e96dde9f87d68e069b8b16f12a7a37ea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidopterag;Crambidae;Paracymoriza;Paracymoriza,Paracymoriza:299363
ASV_532:ecb33c372062567a5120b398750c36c2846ba2b5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Desmidialesg;Gonatozygaceae;Gonatozygon;Gonatozygon,Gonatozygon:45762
ASV_533:eccd4ad97721a053b876a0051acd1532a1e30635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ancoracysta;Ancoracysta;Ancoracystag;Ancoracysta;Ancoracysta;Ancoracysta,Ancoracysta:2056028
ASV_534:ece15a2262265b0ed2372cbfd3f0ad4888980cb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinalesg;Taphrinaceae;Taphrina;Taphrina,Taphrina:5010
ASV_535:eef2a2082184d65bab5db29718aaab26e9bbe680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Neoamphitrite;Neoamphitrite,Neoamphitrite:868090
ASV_536:ef2a5d22f461ccbf5afae67e14960ac42085d5d8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneaeg;Theridiidae;Anelosimus;Anelosimus,Anelosimus:233309
ASV_537:f125d3a3a610ef30b48a480b5f409a83c09720e3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Ascidiacea;Stolidobranchiag;Styelidae;Botrylloides;Botrylloides,Botrylloides:62806
ASV_538:f129f9bed509fcb2a9b37d5f08a29f4f3661d544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobidag;Jakobidae;Jakoba;Jakoba,Jakoba:143016
ASV_539:f4761e8c6bc7845d72c24915d0848283f6a5de7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_540:f6d1008188e38104cfbe108972571f81c4d00a91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Mytiloidag;Mytilidae;Septifer;Septifer,Septifer:29160
ASV_541:f725257b472078a094adeea9ec7ef6e3c0001905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Porifera;Demospongiae;Dendroceratidag;Halisarcidae;Halisarca;Halisarca,Halisarca:253171
ASV_542:f80300c183da967c3ab34448545f7b6aea6dddbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetalesg;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma,Vanderwaltozyma:374469
ASV_543:f95cb2cf622175f978a2c2e42073b8566dd91c98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodidag;Paramoebidae;Paramoeba;Paramoeba,Paramoeba:200890
ASV_544:fa0307b52b2e905c7d1471f9cba3963f3cae6d7c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophoraeg;Rhodaliidae;Dendrogramma;Dendrogramma,Dendrogramma:1960158
ASV_545:fa4f8c902da273ef473ca5374e29a9f628db5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Syllidae;Myrianida;Myrianida,Myrianida:199196
ASV_546:fa51ce1be50a6dd1be593745db1e39f7c5f5e0d6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosiralesg;Melosiraceae;Melosira;Melosira,Melosira:35124
ASV_547:faa59503e9a13ef316bb6ce08aef0ede35e9047e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Ostropalesg;Graphidaceae;Gomphillus;Gomphillus,Gomphillus:248111
ASV_548:fafc54411289435ec3485f2f746f4bf2e9f3c380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobidag;Jakobidae;Jakoba;Jakoba,Jakoba:143016
ASV_549:fb922d0d21543676bee934cc9bff36e5ae659465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemipterag;Aphrophoridae;Aphrophora;Aphrophora,Aphrophora:295200
ASV_550:fdc0023fdb626e50fe1944c808d8d215c470df29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessiliag;Balanidae;Balanus;Balanus,Balanus:6677
ASV_551:fe2f989a54e63c4ad7203af2224a55a228aa45b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_552:fe656ed8774e917723e05489b999738aab85c031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae,Phaeophyceae:2870
ASV_553:feb2b785563be2a11e1d692253e738a60a3b0fa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecatag;Clytiidae;Clytia;Clytia,Clytia:13436
